userAddress,sum(amount),tokenAddress
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x543D5F418941aBD43379bc3A0D1C3286f063B326
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x543D5F418941aBD43379bc3A0D1C3286f063B326
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x543D5F418941aBD43379bc3A0D1C3286f063B326
0x07fdbf729e4d19c71c486c6a840fe919ee0e6219,0.0007777777780120232,0x543D5F418941aBD43379bc3A0D1C3286f063B326
0x682c4184286415344a35a0ff6699bb8edabddc17,0.0,0x543D5F418941aBD43379bc3A0D1C3286f063B326
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,0.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0x20f9ddfa193d0fe2f73d8b7d749b1355ef019887,0.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0xfe5f7be0db53d43829b5d22f7c4d1953400ea5cf,49.5,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0x088873f2bf4490e7676536c261d96f47c78df56b,0.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0xe3e39161d35e9a81edec667a5387bfae85752854,495.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0x036b8c9f7c31713c3a47863afe0031630395facd,0.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0xc637db6c413db9439944d0dfda47172890a6e313,300.0,0xcDbAFcB5029B93952A9775CdCb0C137C7bE86Ec9
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,1.8189894035458565e-12,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x20f9ddfa193d0fe2f73d8b7d749b1355ef019887,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x8af0a5658776b68912b22ec954a91b9c20d3f8aa,0.0005201560467185118,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x6e3aa85db95bba36276a37ed93b12b7ab0782afb,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x07fdbf729e4d19c71c486c6a840fe919ee0e6219,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x1ebb814c9ef016e6012be299ed834f1ddced1529,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0xd23199f1222c418ffc74c385171330b21b16e452,137.61,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0xc637db6c413db9439944d0dfda47172890a6e313,466.90999999999997,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x9f8e4ee788d9b00a3409584e18034aa7b736c396,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.0,0xaEfd10898Af72eAb44890542B5593fB6A3f12e88
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,0.0,0x6503b28f86256c3C1fF97eC827844666E39d32A2
0xd76224d26b01e9733a0e67209929b2eadff67d36,5.684341886080802e-14,0x6503b28f86256c3C1fF97eC827844666E39d32A2
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x6503b28f86256c3C1fF97eC827844666E39d32A2
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x6503b28f86256c3C1fF97eC827844666E39d32A2
0xf119f37754c80200e6838424af3d4b56a00d669b,0.0,0x6503b28f86256c3C1fF97eC827844666E39d32A2
0xc637db6c413db9439944d0dfda47172890a6e313,297.0,0x6503b28f86256c3C1fF97eC827844666E39d32A2
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x41DE355C8a83168ea53072c46ED151A23C616a76
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x41DE355C8a83168ea53072c46ED151A23C616a76
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.0,0x41DE355C8a83168ea53072c46ED151A23C616a76
0xe5172ed535cb5858b8f9773566653871e30d0fa4,34.0,0x41DE355C8a83168ea53072c46ED151A23C616a76
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x41DE355C8a83168ea53072c46ED151A23C616a76
0x5bb96c35a68cba037d0f261c67477416db137f03,99.0,0x41DE355C8a83168ea53072c46ED151A23C616a76
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x2Cf5a4831aE84821f5Ced3FDa5dEFf98936C022a
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x2Cf5a4831aE84821f5Ced3FDa5dEFf98936C022a
0x935914ad4a126647af35378384d70c741892a5fa,0.0,0x2Cf5a4831aE84821f5Ced3FDa5dEFf98936C022a
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x2Cf5a4831aE84821f5Ced3FDa5dEFf98936C022a
0x07fdbf729e4d19c71c486c6a840fe919ee0e6219,0.0003548387094269856,0x2Cf5a4831aE84821f5Ced3FDa5dEFf98936C022a
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,0.0,0x2Cf5a4831aE84821f5Ced3FDa5dEFf98936C022a
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,1.0,0xA93A88ac5eAa188B12B67a47F94b8970Bd3591eD
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0xA93A88ac5eAa188B12B67a47F94b8970Bd3591eD
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0xA93A88ac5eAa188B12B67a47F94b8970Bd3591eD
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0xA93A88ac5eAa188B12B67a47F94b8970Bd3591eD
0x6216b9c052adf9e3e6f6192284467ee825698c4c,19.0,0xA93A88ac5eAa188B12B67a47F94b8970Bd3591eD
0x1f427a6fcdb95a7393c58552093e10a932890fa8,0.0,0xA93A88ac5eAa188B12B67a47F94b8970Bd3591eD
0xf75fc531ca33234290e9672074cf76fb146a0cce,126.908,0xA93A88ac5eAa188B12B67a47F94b8970Bd3591eD
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,0.0,0x7F6999907F823734448564d7B692a74854be3263
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x7F6999907F823734448564d7B692a74854be3263
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x7F6999907F823734448564d7B692a74854be3263
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x7F6999907F823734448564d7B692a74854be3263
0x37adfe6ec3c394619426df67f06a2a82c4243ffb,29.7,0x7F6999907F823734448564d7B692a74854be3263
0xf75fc531ca33234290e9672074cf76fb146a0cce,0.0,0x7F6999907F823734448564d7B692a74854be3263
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0x99184C93eE1404d1197CD3860a18315191efC387
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x99184C93eE1404d1197CD3860a18315191efC387
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x99184C93eE1404d1197CD3860a18315191efC387
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x99184C93eE1404d1197CD3860a18315191efC387
0xc1b0fa49c46ebfa755935184f65bc0e3a2da4584,198.0,0x99184C93eE1404d1197CD3860a18315191efC387
0x4d03ef005e5f559fc9294a8e1cebba09284b1f82,0.0,0x77a14EAE11790f863fF38E9B428D56EC73703FCA
0xb5e95ee834c72f8faf8ec9ff18ebee593d0b295d,201.799,0x77a14EAE11790f863fF38E9B428D56EC73703FCA
0x4d03ef005e5f559fc9294a8e1cebba09284b1f82,0.0,0x4d6b88BB6E70494298987c5206397Be7429B1583
0x924ef47993be036ebe72be1449d8bef627cd30a2,247.5,0x4d6b88BB6E70494298987c5206397Be7429B1583
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x4d6b88BB6E70494298987c5206397Be7429B1583
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x4d6b88BB6E70494298987c5206397Be7429B1583
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x4d6b88BB6E70494298987c5206397Be7429B1583
0x4d03ef005e5f559fc9294a8e1cebba09284b1f82,1000.0,0x76eA230080B09932A5e30923D80001E94Ce473ba
0x924ef47993be036ebe72be1449d8bef627cd30a2,247.5,0x76eA230080B09932A5e30923D80001E94Ce473ba
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,396.0,0x76eA230080B09932A5e30923D80001E94Ce473ba
0xd76224d26b01e9733a0e67209929b2eadff67d36,396.0,0x76eA230080B09932A5e30923D80001E94Ce473ba
0xd558914fa43581584b460bba220f25175bbcf67a,396.0,0x76eA230080B09932A5e30923D80001E94Ce473ba
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x577FA5fEba903151aEe6B83290d75aac4a25b87B
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x577FA5fEba903151aEe6B83290d75aac4a25b87B
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x577FA5fEba903151aEe6B83290d75aac4a25b87B
0x036b8c9f7c31713c3a47863afe0031630395facd,2.842170943040401e-14,0x577FA5fEba903151aEe6B83290d75aac4a25b87B
0xf75fc531ca33234290e9672074cf76fb146a0cce,0.0,0x577FA5fEba903151aEe6B83290d75aac4a25b87B
0xc0e554c1951c0193e020156f68dce15064769937,0.0,0x577FA5fEba903151aEe6B83290d75aac4a25b87B
0x036b8c9f7c31713c3a47863afe0031630395facd,0.0,0x1FAe724f50eD007D6D1C42D6f9Bb801202c18e01
0xd76224d26b01e9733a0e67209929b2eadff67d36,1.1368683772161603e-13,0x1FAe724f50eD007D6D1C42D6f9Bb801202c18e01
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0x1FAe724f50eD007D6D1C42D6f9Bb801202c18e01
0xd558914fa43581584b460bba220f25175bbcf67a,-1.1368683772161603e-13,0x1FAe724f50eD007D6D1C42D6f9Bb801202c18e01
0x53e50a35c7f4edc386819ba9e7ee307e0f6b98fc,0.0,0x1FAe724f50eD007D6D1C42D6f9Bb801202c18e01
0xadcf4a36baa86882c06e259ea93c439e1ab191e2,148.5,0x1FAe724f50eD007D6D1C42D6f9Bb801202c18e01
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0xC30f19D2f217f03389D7b48091C4a648082FBe68
0xc0e554c1951c0193e020156f68dce15064769937,0.0,0xC30f19D2f217f03389D7b48091C4a648082FBe68
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.0,0xC30f19D2f217f03389D7b48091C4a648082FBe68
0x00f751780e7399e3053ed118ec6b163986aa1855,1020.0,0xC30f19D2f217f03389D7b48091C4a648082FBe68
0x924ef47993be036ebe72be1449d8bef627cd30a2,742.5,0xC30f19D2f217f03389D7b48091C4a648082FBe68
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,649.935,0xC30f19D2f217f03389D7b48091C4a648082FBe68
0xd76224d26b01e9733a0e67209929b2eadff67d36,396.0,0xC30f19D2f217f03389D7b48091C4a648082FBe68
0xf75fc531ca33234290e9672074cf76fb146a0cce,178.0,0xC30f19D2f217f03389D7b48091C4a648082FBe68
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0xc0e554c1951c0193e020156f68dce15064769937,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0x3bc482b13eaf5c69d16a257584cf75b5ea82604a,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0xbcecf3e57a8123163c56e0657a1027ce93343189,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0xfe5866a9b399650a3f2488dd5481be1ec0e16ecc,0.9999999999999999,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0x81533c7938946e0605f6b3f0950381db1e0a81ea,0.0,0xAF4c09112788ED97Ac9c6284aBBD2443163cfc90
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0xc0e554c1951c0193e020156f68dce15064769937,0.0,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,5.684341886080802e-14,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,0.0,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0x3bc482b13eaf5c69d16a257584cf75b5ea82604a,0.0,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0x2156c8761a9f3c3a67990454ea1e91ab170f420b,0.0,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0x71c5a24f6ede7861a32a5f81af5b1b70ff250b80,-5.684341886080802e-14,0x003a116DD6342D1e6Fd45280b5592c61E5D4EC45
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0xfDe03f24458Bdcc5977D4f3990D0192BBffc5E1C
0xd558914fa43581584b460bba220f25175bbcf67a,0.0,0xfDe03f24458Bdcc5977D4f3990D0192BBffc5E1C
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,1.0000000088439265e-05,0xfDe03f24458Bdcc5977D4f3990D0192BBffc5E1C
0xb8d08d9537fc8e5624c298302137c5b5ce2f301d,0.0,0xfDe03f24458Bdcc5977D4f3990D0192BBffc5E1C
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0x9ea167e41eB17359ea685Cb16a017340ba89c0DA
0x924ef47993be036ebe72be1449d8bef627cd30a2,5.471599735795696e-14,0x9ea167e41eB17359ea685Cb16a017340ba89c0DA
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,1.1368683772161603e-13,0x9ea167e41eB17359ea685Cb16a017340ba89c0DA
0x1e8b308921ac5a8ca9cc7e22505140aa9458629a,9.094947017729282e-13,0x9ea167e41eB17359ea685Cb16a017340ba89c0DA
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.0,0x9ea167e41eB17359ea685Cb16a017340ba89c0DA
0x9d89d94b429340feb333958216ef6c5c4c1c93c7,0.0,0x9ea167e41eB17359ea685Cb16a017340ba89c0DA
0x720b4ae8bea689a799bfb2f273b09ec736bdea67,0.0,0x9ea167e41eB17359ea685Cb16a017340ba89c0DA
0x71c5a24f6ede7861a32a5f81af5b1b70ff250b80,0.0,0x9ea167e41eB17359ea685Cb16a017340ba89c0DA
0x0f8c816a31daef932b9f8afc3fcaa62a557ba2f7,0.0,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0x924ef47993be036ebe72be1449d8bef627cd30a2,0.0006881114359202911,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0x6eb3f5d9b8f83fef7411709e0dfb42da9d4a85da,0.0009856546915898434,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0x461783a831e6db52d68ba2f3194f6fd1e0087e04,0.0,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0xd558914fa43581584b460bba220f25175bbcf67a,0.00018159119281335734,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0xd76224d26b01e9733a0e67209929b2eadff67d36,0.00014464267917446705,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.0,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
0x1e8b308921ac5a8ca9cc7e22505140aa9458629a,0.0,0xDD9D026Ac81dc936dd008ae9Df47Fca7db2120Ff
